transaction_amount,transaction_hour,customer_age,customer_transaction_count,customer_avg_transaction_amount,customer_failed_payment_count,customer_chargeback_count,transactions_last_10_minutes,transactions_last_1_hour,account_age_days,distance_from_billing_location,ip_country_match,device_trust_score,new_device,new_ip,payment_method_age_days,card_bin_risk,merchant_risk_score,previous_fraud_flag,velocity_score,is_fraud
68.43,7,32,7,40.89,0,0,0,3,596,50.37,1,84,1,0,551,0.08,0.068,0,2.25,0
378.69,10,28,29,214.23,0,0,0,2,360,16.31,1,94,0,0,81,0.033,0.095,0,1.98,0
19646.79,23,18,4,133.09,5,2,11,10,3,6360.65,0,23,0,1,2,0.784,0.585,1,11.58,1
296.03,10,29,21,194.32,0,0,0,2,1157,1.47,1,87,0,0,442,0.019,0.029,0,0.72,0
345.72,10,26,36,286.56,0,0,0,0,605,23.38,1,86,0,1,335,0.166,0.184,0,0.16,0
54.19,9,43,65,196.5,0,0,0,2,138,1.22,1,71,0,1,432,0.211,0.094,0,0.92,0
279.08,20,51,88,194.6,0,1,0,3,1381,25.57,1,70,0,0,592,0.22,0.053,0,0.18,0
311.56,15,51,79,239.71,0,0,0,1,507,7.08,1,96,0,1,192,0.176,0.082,0,2.1,0
383.81,22,56,101,120.72,0,0,0,1,1090,4.16,1,72,0,0,322,0.171,0.183,0,0.63,0
180.11,18,22,110,256.14,0,0,0,3,465,0.93,1,71,0,1,722,0.141,0.04,0,1.13,0
21.58,18,56,56,267.39,0,0,0,3,993,28.98,1,87,1,0,774,0.166,0.15,0,1.73,0
416.78,13,31,7,175.72,0,0,0,3,141,18.48,1,74,0,0,245,0.051,0.07,0,1.33,0
284.68,7,32,8,252.61,1,0,0,2,274,86.07,1,79,1,1,297,0.162,0.066,0,1.66,0
346.53,22,42,112,86.6,0,0,0,0,184,1.43,1,96,1,0,216,0.24,0.099,0,1.91,0
403.82,15,51,114,238.82,0,0,0,3,232,42.73,1,84,0,0,261,0.107,0.179,0,1.88,0
336.84,14,44,75,258.97,1,0,0,1,669,2.53,1,77,0,1,403,0.151,0.141,0,0.56,0
183.8,12,55,100,178.97,0,0,0,0,972,22.41,1,95,0,0,555,0.21,0.151,0,0.44,0
381.36,18,62,87,44.98,0,0,0,3,1182,1.23,1,72,0,0,231,0.082,0.077,0,1.26,0
231.38,12,50,93,131.17,0,0,1,1,726,5.66,1,90,0,0,254,0.032,0.129,0,0.93,0
213.02,13,39,7,69.89,0,0,1,1,681,10.86,1,78,0,0,110,0.011,0.162,0,1.94,0
57.69,11,31,88,68.36,0,0,1,0,52,7.77,1,79,0,0,557,0.027,0.102,0,1.41,0
427.86,8,39,34,33.43,0,0,0,2,1020,25.73,1,80,0,0,606,0.065,0.113,0,0.6,0
181.28,12,63,50,292.69,0,0,0,0,1047,3.66,1,99,1,1,743,0.198,0.196,0,1.32,0
166.04,22,22,60,209.15,0,0,0,2,1165,12.83,1,87,0,0,242,0.227,0.088,0,0.99,0
445.71,14,42,94,123.21,1,0,0,3,1007,8.74,1,83,0,0,95,0.204,0.195,0,0.86,0
54.88,18,48,73,169.71,1,0,0,1,999,14.37,1,92,0,0,717,0.087,0.034,0,0.31,0
401.01,12,64,6,89.02,0,0,0,1,656,15.46,1,92,0,0,218,0.054,0.191,0,2.04,0
242.65,8,57,87,239.98,1,0,1,0,902,0.55,1,89,0,0,442,0.152,0.174,0,2.02,0
201.11,7,61,115,290.61,0,0,0,3,1229,18.43,1,96,0,0,337,0.021,0.195,0,2.09,0
13.05,14,21,5,119.69,0,0,0,3,1102,19.99,1,95,0,0,173,0.022,0.156,0,1.14,0
58.59,9,31,108,146.06,1,0,0,3,552,9.78,1,98,0,0,446,0.04,0.103,0,2.27,0
63.27,14,49,43,155.97,0,0,0,3,700,13.79,1,84,0,0,284,0.158,0.144,0,1.07,0
225.75,18,46,84,227.48,0,0,0,0,33,24.09,1,96,0,1,777,0.048,0.057,0,0.32,0
261.3,21,56,68,76.33,0,0,0,1,954,21.97,1,93,0,0,439,0.102,0.065,0,1.77,0
372.97,10,32,72,190.63,0,0,0,0,911,15.5,1,70,0,0,447,0.016,0.168,0,1.68,0
344.12,20,37,109,161.65,0,0,0,3,1247,5.81,1,89,0,0,597,0.134,0.059,0,2.16,0
219.04,12,39,43,57.4,0,0,0,3,272,11.4,1,75,0,0,731,0.246,0.144,0,2.44,0
3160.05,21,29,7,146.68,6,2,5,25,11,3434.07,0,37,1,1,5,0.865,0.539,1,8.3,1
34.15,20,29,55,105.97,0,0,0,0,1202,5.91,1,76,0,1,450,0.168,0.174,0,0.51,0
115.21,11,56,26,177.61,1,0,0,0,1183,15.67,1,71,0,0,459,0.073,0.11,0,2.26,0
354.98,19,29,109,229.94,0,0,0,3,71,0.22,1,89,0,1,617,0.2,0.055,0,0.78,0
346.45,20,28,116,265.01,0,0,0,1,136,26.96,1,77,0,0,476,0.04,0.042,0,0.41,0
370.46,11,31,38,48.17,1,0,0,3,796,2.66,1,84,0,0,422,0.059,0.143,0,1.84,0
51.09,19,45,75,109.16,0,0,0,2,109,1.51,1,74,0,0,567,0.078,0.105,0,1.42,0
122.92,22,22,15,49.2,0,0,0,1,485,7.33,1,95,0,0,98,0.055,0.065,0,0.57,0
76.1,11,50,62,71.28,0,0,0,2,1398,33.25,1,97,0,0,757,0.071,0.072,0,0.03,0
175.66,12,21,5,299.38,0,0,0,0,895,8.57,1,80,0,1,697,0.164,0.055,0,2.21,0
448.14,16,36,5,205.21,1,0,0,2,641,5.76,1,72,0,0,310,0.119,0.151,0,2.35,0
1168.22,3,44,13,28.49,7,1,9,9,9,6773.66,0,32,1,1,7,0.692,0.627,1,7.41,1
410.14,18,30,87,298.32,1,0,0,3,177,5.48,1,91,0,0,435,0.159,0.118,0,1.27,0
362.9,15,22,57,249.58,0,0,0,3,1043,55.53,1,74,0,0,761,0.226,0.145,0,0.78,0
15874.2,1,51,8,76.73,5,5,3,15,11,4303.43,1,20,1,1,8,0.847,0.735,1,13.21,1
120.98,7,46,64,180.69,0,0,0,2,1440,32.86,1,73,1,0,522,0.191,0.156,0,0.88,0
134.35,9,60,9,44.73,0,0,1,2,758,3.06,1,87,0,1,479,0.197,0.16,0,0.11,0
145.51,20,29,50,72.49,0,0,0,2,565,3.18,1,97,0,0,199,0.134,0.193,0,0.2,0
260.8,22,39,101,172.88,0,0,0,3,852,7.23,1,73,0,0,610,0.068,0.087,0,2.32,0
23.76,9,44,99,258.35,0,0,0,2,1265,10.83,1,89,0,1,603,0.062,0.09,0,1.98,0
191.61,7,47,71,127.92,0,0,0,2,1183,6.97,1,70,0,0,182,0.117,0.077,0,0.95,0
87.82,9,39,95,218.82,0,0,0,0,270,11.42,1,92,0,0,772,0.222,0.13,0,0.85,0
143.47,21,45,18,212.31,0,0,0,2,1228,20.17,1,97,0,1,600,0.043,0.066,0,0.73,0
348.63,8,38,59,206.03,0,0,0,0,485,7.9,1,74,0,0,126,0.047,0.039,0,0.31,0
232.9,21,36,27,231.8,0,0,1,0,231,27.52,1,91,0,1,495,0.151,0.131,0,1.7,0
166.39,11,41,66,180.18,1,0,0,3,922,5.98,0,94,0,0,660,0.038,0.127,0,1.95,0
298.03,19,32,86,198.94,0,0,0,2,558,136.48,1,70,0,1,208,0.147,0.092,0,0.4,0
25.86,21,56,61,77.0,0,0,0,2,277,13.98,1,84,0,0,492,0.246,0.197,0,2.07,0
60.64,9,33,9,294.31,2,0,0,2,728,16.16,1,97,0,0,749,0.225,0.035,0,1.51,0
163.29,10,38,68,208.67,1,0,0,0,34,29.68,1,94,0,0,414,0.117,0.163,0,2.04,0
258.5,17,44,120,79.4,0,0,0,1,659,2.02,1,78,1,0,45,0.098,0.189,0,2.05,0
230.76,14,24,115,83.08,0,0,0,1,818,2.41,1,75,0,0,619,0.03,0.135,0,1.31,0
178.72,9,38,86,84.56,2,0,1,0,64,3.4,1,99,1,0,296,0.039,0.197,0,0.06,0
279.04,21,37,13,97.9,0,0,0,3,75,3.97,1,79,0,1,525,0.015,0.162,0,1.78,0
363.88,7,64,31,188.91,0,0,1,0,518,10.82,1,87,0,0,300,0.161,0.145,0,1.11,0
200.1,7,35,36,81.52,0,0,0,2,629,0.69,1,89,1,0,359,0.173,0.105,1,0.78,0
211.71,19,63,56,132.34,0,0,0,3,1237,31.44,1,87,0,0,498,0.035,0.08,0,1.93,0
125.61,11,26,36,51.7,0,1,0,1,1426,3.32,1,89,0,0,440,0.155,0.058,0,0.68,0
244.41,19,58,57,94.42,0,0,0,0,727,3.5,1,83,0,0,365,0.141,0.063,0,0.19,0
25.89,11,36,109,248.07,2,0,0,0,739,21.81,1,90,0,0,190,0.21,0.152,0,0.05,0
198.78,21,22,117,182.07,0,0,0,1,515,1.82,1,94,0,0,225,0.059,0.169,0,0.22,0
96.04,18,39,100,117.3,0,0,1,3,133,0.78,1,74,0,0,353,0.228,0.096,0,1.55,0
292.88,14,37,43,54.29,0,0,0,1,666,22.55,1,73,0,1,770,0.173,0.184,0,2.05,0
87.8,12,35,49,80.5,1,0,0,1,667,0.86,1,96,0,0,760,0.235,0.095,0,1.91,0
449.32,19,33,103,237.64,1,0,0,2,525,13.47,1,97,0,1,456,0.044,0.133,0,0.19,0
29.08,8,39,76,234.57,0,0,0,2,138,25.81,1,96,0,0,82,0.245,0.122,0,1.12,0
187.27,18,35,6,278.69,0,0,0,0,236,5.6,1,75,0,0,151,0.193,0.161,0,1.79,0
187.7,16,55,99,232.81,0,0,0,2,1363,8.49,1,84,0,0,763,0.214,0.139,0,0.93,0
203.18,13,31,40,99.76,0,0,1,3,1232,10.54,1,85,0,0,514,0.059,0.056,0,0.28,0
4719.73,2,22,8,143.35,2,4,4,5,7,7893.39,0,28,1,1,8,0.948,0.704,1,7.14,1
345.59,7,46,12,291.54,0,0,1,2,69,25.6,1,91,0,0,397,0.016,0.097,0,1.4,0
275.97,11,28,12,234.21,0,1,0,1,858,1.91,0,79,0,0,512,0.189,0.094,0,2.03,0
203.56,19,49,19,57.56,1,0,0,2,74,14.94,1,92,0,0,310,0.229,0.064,0,1.37,0
272.63,10,57,97,39.08,0,0,0,2,831,20.55,1,71,0,0,624,0.032,0.089,0,2.5,0
443.46,15,46,113,227.08,1,0,0,3,754,13.93,1,71,0,0,342,0.213,0.165,0,1.03,0
422.07,22,60,93,84.19,0,0,0,0,536,3.43,1,96,0,0,139,0.082,0.107,0,0.59,0
201.14,19,61,90,237.2,0,0,1,3,885,9.55,1,96,0,0,453,0.069,0.121,0,1.54,0
220.33,14,40,64,189.71,0,0,0,3,446,3.3,1,89,0,0,299,0.216,0.051,0,0.29,0
136.69,11,37,22,188.38,1,0,0,1,54,3.22,1,91,0,0,488,0.057,0.182,0,0.95,0
228.25,19,32,77,137.72,1,0,0,1,1226,31.26,1,92,0,0,391,0.148,0.167,0,1.12,0
156.86,11,45,11,255.68,0,0,0,2,720,13.0,0,91,0,0,702,0.156,0.147,0,2.09,0
311.74,16,54,32,245.34,0,0,0,3,553,0.1,0,82,0,0,795,0.095,0.022,0,1.12,0
18.66,9,33,64,180.76,0,0,1,3,1400,12.68,1,73,0,0,517,0.078,0.099,0,1.79,0
29.81,18,31,53,88.86,0,0,0,0,582,7.75,1,83,0,1,348,0.223,0.137,0,1.1,0
369.47,12,48,103,158.39,0,0,0,0,1415,9.95,1,93,0,1,544,0.168,0.115,0,1.43,0
174.03,18,58,31,170.3,0,0,0,1,644,14.4,1,77,0,0,116,0.029,0.021,0,0.24,0
242.16,21,45,29,263.61,1,0,0,1,596,10.08,1,95,0,0,590,0.047,0.194,0,0.17,0
38.87,11,25,55,77.7,0,0,0,0,203,3.05,1,76,1,0,137,0.245,0.144,0,0.06,0
237.03,9,47,5,256.3,0,0,1,2,1192,35.17,1,71,0,1,278,0.241,0.122,0,1.34,0
382.99,13,21,94,291.73,0,0,0,0,890,65.86,1,83,0,0,592,0.084,0.127,0,2.14,0
211.57,21,32,89,164.78,0,0,0,2,472,20.91,1,95,0,0,380,0.193,0.151,0,0.52,0
190.25,15,64,59,165.06,0,0,0,3,1328,23.93,0,70,0,1,104,0.116,0.175,0,0.4,0
167.75,16,61,14,153.37,0,0,0,2,1252,1.15,1,99,0,0,451,0.123,0.139,0,0.77,0
427.92,8,50,97,189.56,0,0,0,2,711,0.27,1,95,1,0,442,0.233,0.185,0,0.58,0
89.72,17,31,30,84.28,0,0,0,0,309,0.25,1,88,0,0,25,0.065,0.06,0,1.17,0
134.95,11,35,118,117.78,0,0,0,1,1239,24.1,1,96,0,0,42,0.104,0.046,0,1.36,0
138.85,20,31,97,70.28,0,0,0,0,786,0.61,1,75,0,0,650,0.043,0.071,0,0.14,0
322.39,16,40,13,172.69,1,0,0,0,977,15.45,1,92,0,0,706,0.124,0.099,0,1.23,0
256.01,11,42,102,276.2,0,0,0,3,401,4.32,1,90,0,1,514,0.101,0.125,0,1.23,0
178.5,20,63,20,42.12,0,0,0,1,1334,0.98,1,90,0,0,177,0.183,0.096,0,1.33,0
236.23,10,29,39,32.66,0,0,0,2,1397,25.49,1,96,0,1,727,0.069,0.15,0,2.13,0
246.38,8,32,63,212.5,0,0,0,3,1095,2.78,1,86,0,0,458,0.217,0.173,0,0.54,0
216.33,15,57,76,177.94,1,0,0,2,1108,2.54,1,92,0,0,623,0.197,0.064,0,1.08,0
18823.47,23,22,8,137.01,5,5,7,22,3,5087.46,0,13,1,1,3,0.963,0.947,1,11.89,1
23.59,8,38,104,281.09,1,0,0,3,431,2.81,1,91,0,0,203,0.013,0.098,0,0.66,0
190.26,10,51,70,148.06,0,0,0,1,1361,3.59,1,71,0,0,164,0.048,0.112,0,0.74,0
79.93,16,30,111,204.2,0,0,0,3,773,38.17,1,98,0,1,322,0.202,0.086,0,1.23,0
273.64,19,54,108,63.12,0,0,1,1,140,60.21,1,75,0,1,123,0.096,0.125,0,1.68,0
300.78,12,31,70,224.32,1,0,0,1,841,13.82,1,93,0,0,770,0.061,0.184,0,1.62,0
176.05,22,43,71,218.75,0,0,0,0,1065,17.44,1,80,0,0,559,0.141,0.036,0,2.05,0
279.35,7,55,80,201.02,0,0,0,2,1492,10.35,1,79,0,0,95,0.138,0.022,0,0.85,0
7677.99,10,30,12,90.88,3,3,6,11,11,4224.12,1,41,1,1,2,0.793,0.529,1,13.58,1
349.4,22,62,88,102.72,0,0,0,1,500,42.24,1,97,0,0,167,0.224,0.137,0,1.64,0
251.33,17,54,67,217.58,0,0,1,3,825,27.42,1,94,0,0,639,0.231,0.122,0,1.74,0
281.53,12,64,17,76.95,0,0,0,1,1208,42.74,1,93,0,1,323,0.056,0.115,0,0.66,0
257.7,9,61,115,77.36,0,0,0,2,680,3.5,1,95,0,0,530,0.046,0.161,0,0.93,0
153.99,9,46,106,45.05,0,0,0,0,208,9.78,1,90,0,0,722,0.044,0.046,0,2.16,0
389.87,21,33,14,201.52,1,0,0,1,481,3.47,1,83,1,0,728,0.214,0.153,0,0.97,0
21.01,15,25,120,199.89,0,0,0,2,1015,3.28,1,83,0,0,198,0.057,0.159,0,0.74,0
315.7,16,48,63,70.38,1,0,0,2,570,14.48,1,70,0,0,260,0.18,0.03,0,0.51,0
126.62,19,38,44,50.45,0,0,0,0,1100,4.99,0,90,0,0,189,0.113,0.14,0,1.12,0
443.96,20,28,88,162.29,0,0,0,1,1217,6.23,1,75,0,1,523,0.201,0.072,0,0.55,0
218.04,19,64,71,285.0,0,0,0,2,859,10.84,1,77,0,0,45,0.029,0.023,0,0.3,0
154.48,7,35,86,199.16,0,0,1,1,516,4.86,1,76,1,0,267,0.061,0.078,0,2.18,0
245.76,20,44,108,202.53,0,0,0,3,114,41.73,1,92,0,0,451,0.091,0.072,0,1.44,0
348.88,13,56,6,130.91,0,0,0,2,282,14.82,1,87,0,0,400,0.114,0.063,0,0.13,0
394.2,14,32,12,51.85,0,0,0,3,1315,22.48,1,93,0,0,750,0.051,0.08,0,0.28,0
272.95,16,55,33,297.09,0,0,0,3,306,37.4,0,93,0,1,275,0.015,0.03,0,2.48,0
119.47,12,32,8,205.34,0,0,0,3,1205,18.11,1,95,0,0,156,0.213,0.053,0,0.44,0
72.03,19,51,28,297.03,0,0,0,2,967,16.17,1,81,0,1,254,0.044,0.075,0,0.97,0
213.53,9,29,37,141.38,0,0,0,3,950,65.12,1,78,0,1,428,0.151,0.062,0,0.29,0
389.15,11,52,65,168.31,0,0,0,3,1475,18.99,1,73,0,0,461,0.209,0.064,0,1.18,0
171.14,11,32,79,117.62,0,0,0,1,418,8.36,1,71,0,0,521,0.192,0.125,0,1.14,0
128.51,9,55,39,172.8,0,0,0,3,978,15.6,1,78,0,1,569,0.06,0.121,0,1.47,0
101.59,13,36,29,266.29,0,0,1,3,300,0.11,1,81,0,0,675,0.065,0.043,0,0.67,0
4672.73,4,44,2,135.61,7,5,11,6,5,8422.49,1,22,1,1,6,0.775,0.796,0,10.79,1
20.09,10,52,57,143.93,1,0,0,0,496,17.72,1,81,0,1,614,0.022,0.188,0,2.08,0
400.73,19,41,13,72.39,0,0,0,0,67,47.2,1,71,0,0,720,0.139,0.066,0,1.07,0
300.31,21,61,25,176.03,0,0,0,2,882,25.6,1,77,1,1,333,0.201,0.13,0,0.64,0
226.21,17,39,107,169.2,2,0,0,3,261,2.49,1,95,0,1,443,0.233,0.047,0,0.23,0
69.03,11,42,26,269.82,0,0,0,2,397,11.8,1,97,0,0,355,0.116,0.071,0,0.08,0
233.67,18,36,17,168.13,0,0,0,2,1295,0.18,1,93,0,0,252,0.196,0.108,0,0.46,0
197.73,13,59,31,83.34,0,0,0,3,1197,2.72,1,98,0,0,421,0.018,0.069,0,0.58,0
134.59,22,52,53,55.14,0,0,0,0,996,12.89,1,81,0,0,707,0.014,0.057,0,1.61,0
157.43,10,24,63,74.64,0,0,0,0,371,10.2,1,75,0,0,130,0.084,0.088,0,1.55,0
398.8,7,29,72,43.79,2,0,0,1,1128,31.34,1,86,0,1,483,0.084,0.102,0,2.48,0
447.83,7,53,91,80.24,0,0,1,2,754,7.6,1,87,0,0,311,0.031,0.078,0,0.37,0
214.77,16,50,11,93.28,0,0,0,2,1096,10.29,1,83,0,0,707,0.244,0.171,0,1.2,0
388.65,13,52,119,280.88,0,0,0,0,370,44.25,1,90,0,1,748,0.156,0.149,0,0.36,0
352.44,18,23,83,187.25,0,0,0,2,1328,3.27,1,81,0,0,596,0.13,0.069,0,0.59,0
332.04,15,40,18,195.12,0,0,0,1,840,4.6,1,85,0,0,75,0.054,0.161,0,2.1,0
37.23,15,56,7,264.85,0,0,0,0,781,35.77,1,78,0,0,518,0.094,0.032,0,1.99,0
179.01,8,27,105,273.89,0,0,0,1,526,13.96,1,95,0,1,384,0.089,0.143,0,1.56,0
155.31,20,31,10,289.15,1,0,0,1,554,9.42,0,87,0,0,335,0.191,0.024,0,1.53,0
124.11,7,42,10,262.92,0,0,0,1,1182,16.03,1,72,1,0,731,0.011,0.063,0,1.89,0
368.31,21,39,69,245.46,1,0,0,0,421,5.61,1,71,0,0,689,0.075,0.14,0,1.82,0
119.95,21,35,41,222.28,0,0,0,0,756,1.81,1,80,0,0,218,0.097,0.109,0,2.21,0
121.83,10,58,120,98.14,0,0,0,1,915,7.87,1,85,0,0,292,0.185,0.067,0,0.7,0
172.76,8,32,73,60.46,0,0,0,1,543,0.19,1,75,0,0,329,0.154,0.042,0,2.23,0
377.31,19,51,61,112.25,0,0,0,0,467,8.26,1,71,1,0,433,0.246,0.087,0,0.26,0
2472.38,1,25,1,137.82,6,4,7,23,12,2575.5,0,19,1,1,10,0.81,0.603,1,10.32,1
145.96,11,23,96,261.22,0,0,0,2,55,5.23,1,71,0,0,398,0.076,0.065,0,1.73,0
193.98,14,26,12,199.16,0,0,0,1,1061,17.7,1,70,1,0,307,0.213,0.151,0,0.96,0
273.3,17,40,120,162.77,0,0,0,1,643,9.08,1,74,0,0,255,0.175,0.082,0,0.06,0
208.61,9,57,39,92.69,0,0,0,2,1392,0.13,1,93,0,1,384,0.084,0.123,0,1.73,0
336.91,8,34,47,271.53,0,0,1,2,1432,30.71,1,95,1,0,208,0.04,0.069,0,2.41,0
68.03,20,58,59,185.26,0,0,0,2,1226,13.89,1,80,1,0,231,0.028,0.135,0,1.24,0
3588.89,2,41,9,69.33,8,4,6,11,7,7084.54,1,11,1,1,1,0.653,0.841,1,12.01,1
2143.69,3,41,14,132.43,3,2,11,11,20,2925.23,0,21,1,1,6,0.895,0.926,0,8.42,1
185.51,22,65,22,94.89,0,0,0,3,430,4.2,1,70,0,0,89,0.157,0.13,0,1.78,0
19482.68,3,18,5,122.91,7,5,4,21,4,2141.3,1,16,1,1,6,0.752,0.8,1,10.84,1
12.29,8,50,40,105.02,0,0,0,2,975,42.11,1,88,0,0,364,0.121,0.066,0,1.55,0
401.24,9,26,7,151.86,0,0,0,1,676,1.69,1,93,0,0,122,0.016,0.142,0,2.32,0
96.62,18,59,110,245.61,0,0,0,1,941,63.66,1,93,0,0,560,0.223,0.042,0,1.04,0
3084.74,1,25,2,46.29,7,1,7,14,17,5648.49,0,24,1,1,4,0.761,0.584,1,14.17,1
327.28,11,41,65,213.38,0,0,0,2,1371,20.25,1,93,0,1,210,0.151,0.121,0,1.56,0
8350.48,3,29,13,140.21,6,1,4,25,1,5953.35,0,39,1,1,9,0.741,0.656,1,11.87,1
269.51,13,48,19,177.03,0,0,0,0,152,2.72,1,93,0,0,464,0.04,0.144,0,2.36,0
49.27,19,26,57,261.42,0,0,0,1,304,18.22,1,82,1,0,350,0.168,0.148,0,2.04,0
232.01,20,36,68,275.29,0,0,1,1,638,6.04,1,73,0,0,130,0.184,0.058,0,1.23,0
343.38,8,47,15,219.99,0,0,0,3,324,8.66,1,76,1,0,747,0.06,0.154,0,1.39,0
4741.77,23,47,12,30.4,4,3,3,22,20,7232.8,0,27,1,1,7,0.697,0.768,0,9.55,1
220.21,19,59,105,90.55,0,0,0,2,390,33.75,1,86,0,0,195,0.213,0.14,0,1.93,0
315.32,13,51,94,57.76,0,0,1,3,1089,57.09,1,88,0,0,409,0.115,0.124,0,0.5,0
249.04,13,43,48,205.69,1,0,1,2,1324,14.22,1,70,0,0,408,0.032,0.025,0,1.64,0
1922.71,2,27,6,92.17,7,2,11,14,8,7709.29,0,40,1,1,8,0.793,0.79,1,17.18,1
166.48,13,47,98,213.06,0,0,0,3,646,26.95,1,92,0,0,80,0.037,0.062,0,0.67,0
105.28,7,48,95,144.07,0,0,0,3,1331,17.27,1,70,0,0,23,0.212,0.058,0,2.31,0
231.84,10,57,20,143.09,0,0,0,3,735,3.5,1,75,0,0,388,0.232,0.06,0,1.71,0
375.35,21,54,27,156.41,0,0,0,0,215,2.64,0,99,0,0,475,0.081,0.043,0,0.02,0
422.81,18,57,87,290.71,0,0,0,3,275,7.08,1,85,0,0,584,0.033,0.06,0,0.48,0
417.64,8,44,60,130.6,0,0,0,0,1036,1.48,1,74,0,0,213,0.171,0.027,0,0.31,0
430.59,17,58,117,157.18,0,0,0,0,591,23.41,1,77,0,0,27,0.126,0.179,0,0.6,0
166.34,19,33,23,232.35,0,0,0,2,146,24.03,1,90,0,0,219,0.047,0.176,0,1.29,0
407.09,9,36,26,228.97,0,0,0,3,171,46.95,1,87,0,1,304,0.2,0.063,0,1.04,0
445.0,9,52,107,169.16,0,0,1,2,493,27.47,1,70,0,0,348,0.213,0.036,0,0.23,0
152.15,19,58,68,263.64,0,0,0,1,622,3.01,1,70,1,0,80,0.148,0.176,0,2.13,0
56.3,22,49,107,77.73,0,0,0,2,643,32.22,1,79,0,1,387,0.241,0.197,0,1.4,0
272.95,17,46,63,126.12,0,0,0,3,933,24.48,1,92,1,0,537,0.035,0.185,0,1.96,0
53.69,17,55,72,78.42,0,0,0,2,198,2.99,1,78,0,0,716,0.116,0.116,0,1.31,0
222.94,22,59,42,280.69,0,0,0,1,519,4.98,1,92,0,0,268,0.035,0.173,0,0.55,0
10.84,11,63,26,273.72,0,0,0,3,1305,1.73,1,81,0,0,773,0.146,0.025,0,1.08,0
134.05,16,50,52,222.47,1,0,0,2,108,19.74,1,93,0,0,419,0.238,0.137,0,0.15,0
198.57,12,36,73,60.42,0,0,0,2,1444,11.12,1,89,0,0,652,0.082,0.188,0,1.52,0
400.94,7,37,10,79.23,0,0,1,0,268,0.17,1,78,0,0,165,0.092,0.067,0,1.86,0
162.41,7,54,90,36.23,0,0,0,3,1112,4.48,1,71,1,0,281,0.196,0.128,0,0.77,0
305.7,16,52,9,256.49,0,0,0,2,427,35.61,1,90,0,0,386,0.021,0.123,0,0.68,0
24.95,17,47,13,159.77,0,0,0,2,1275,2.83,1,76,0,0,599,0.071,0.118,0,1.08,0
24235.67,1,40,9,80.55,8,4,7,10,9,7143.76,0,32,1,1,2,0.883,0.693,0,15.39,1
219.38,12,37,34,162.04,0,0,0,0,1199,16.48,1,83,0,0,126,0.232,0.068,0,0.77,0
360.49,11,41,21,167.41,0,1,1,1,849,16.76,1,70,0,0,200,0.162,0.11,0,1.41,0
323.25,16,25,9,95.58,0,0,0,2,1260,4.67,1,74,0,0,561,0.06,0.083,0,0.59,0
333.77,15,23,36,276.44,0,0,0,1,1484,13.49,1,79,0,0,518,0.233,0.066,0,0.21,0
441.75,21,65,96,227.52,0,0,0,2,1271,65.74,1,75,0,0,769,0.214,0.159,0,0.05,0
314.88,10,49,113,274.53,0,0,1,0,864,2.15,1,88,1,0,776,0.241,0.197,0,2.48,0
205.2,22,63,92,110.41,0,0,0,0,940,9.01,0,78,0,0,437,0.13,0.192,0,1.9,0
114.18,15,41,107,136.1,0,0,0,1,182,43.12,1,94,0,1,183,0.118,0.077,0,0.9,0
326.61,11,47,109,104.75,0,0,0,0,1230,7.05,1,75,0,0,115,0.226,0.099,0,0.05,0
939.83,6,24,2,133.3,7,2,11,22,12,899.97,0,21,0,1,10,0.771,0.544,1,13.94,1
235.17,19,35,115,197.74,1,0,0,2,401,8.14,1,72,1,0,274,0.058,0.027,0,1.7,0
333.81,20,44,98,200.82,0,0,0,2,1468,9.21,0,91,0,1,684,0.128,0.096,0,2.49,0
27.19,20,51,40,210.01,1,0,0,0,1331,7.73,1,81,1,1,339,0.096,0.104,0,0.45,0
189.92,18,63,72,213.5,0,0,0,2,1177,11.68,1,72,0,0,356,0.119,0.101,0,1.15,0
155.8,17,27,13,286.82,1,0,1,2,234,21.08,1,84,0,0,567,0.012,0.168,0,2.23,0
190.96,14,54,87,107.63,0,0,0,0,1404,7.3,1,81,0,0,101,0.015,0.034,0,1.1,0
43.13,10,22,35,125.28,0,0,0,3,1240,16.45,1,86,0,0,582,0.195,0.174,0,0.73,0
430.46,20,51,25,262.63,0,0,0,0,96,19.15,1,88,1,1,310,0.041,0.041,0,1.71,0
59.45,14,24,39,249.91,0,0,0,3,1024,16.62,1,86,1,0,80,0.157,0.117,0,0.46,0
227.05,11,46,112,298.57,0,0,0,0,346,4.58,1,97,0,0,285,0.113,0.093,0,0.99,0
195.88,19,59,63,215.72,0,0,1,1,1458,37.64,1,90,0,0,579,0.15,0.036,0,0.84,0
360.21,19,46,90,173.22,2,0,1,0,756,32.44,0,97,0,1,222,0.125,0.119,0,2.21,0
137.78,11,44,117,256.5,0,0,0,1,1336,15.78,0,70,1,1,731,0.239,0.067,0,1.12,0
2522.31,13,32,10,89.93,4,4,8,21,4,5659.3,0,40,1,1,2,0.755,0.759,1,10.04,1
119.26,17,41,81,292.97,0,0,0,3,519,1.88,1,76,0,0,91,0.225,0.196,0,1.52,0
422.38,12,34,79,149.53,1,0,0,3,1005,0.6,1,91,0,0,717,0.051,0.068,0,0.11,0
85.06,19,65,49,96.69,0,0,0,1,266,37.43,1,87,0,0,792,0.211,0.197,0,0.68,0
